1,0.171119166666667,3.01625,3.01509404,3.01510453,3.015099285,2.02972813123735,1.24433530503636,0.963877503150987,0.867519680202117,0.724663455615321,0.629552147755063,1.00523040044385,1.66924466282204,1.54403344735079,1.67157783810582,1.32504704515818,1.12593275249074,0.744523492858723,1.14534369192577,0.772894121067936,1.06553166664961,1.07888988530895,1.35949609367035,1.54702615073508,1.26429326040714,1.14279349905833,0.993625779967939,0.458022325170804,0.676310710161281,4.40839164906437,3.00896654845441,0.291070974458467,0.899320492175036,0.423065626306996,0.98754850541658,0.726716922782161,0.392692645645572,1.60308462878129,1.28027602134415,0.691742694850257,0.970930003557506,0.801200970295491,0.810442436176298,0.64628245754271,1.83985969648356,2.44097490470001,1.05449817390809,1.70327138272619,0.999414702041711,0.975058156460967,0.678958448074254,1.17394151921738,0.862246537310467,6.0362462203933,0.796880672428107,0.880133227299583,1.10535130123152,0.60493934784153,0.541826704811916,0.719098441602807,1.46638196659609,5.3763575355012,1.06787194081111,0.877353994115113,1.00986639421888,1.0767388214638,1.06665418123312,1.09135058736494,0.989974637254509
1,0.191978611111111,3.01875,3.01757526,3.01759529,3.017585275,1.95865990790749,1.1976490200895,0.924773814942333,0.814225653083056,0.664025675099173,0.581262624928006,0.933631736250895,1.49467442272748,1.38652688932372,1.55601302622544,1.25191135913642,1.05963411463275,0.698576076508431,1.08453750751336,0.725370423465656,1.02731680718507,0.968119788128871,1.23308528926198,1.42127138788893,1.18683488653614,1.06276031992439,0.936895964619218,0.443550824033872,0.619051797373904,4.57481019402754,2.70276075883445,0.272865088788392,0.840435123300798,0.379087316299345,0.906243809130878,0.67545414610619,0.384068260032239,1.526555298817,1.17941273151681,0.671275087297336,0.878843698898711,0.731534423330052,0.753989523201324,0.563966121674318,2.06442509052356,2.69015864282679,0.96720076089027,1.61375320225438,0.907186882352667,0.87227475117864,0.596427211562983,1.06360585028506,0.791168764464497,5.93294254518466,0.766525727806224,0.829982841557259,0.992918626586411,0.559697221271092,0.484627419148258,0.66308936879982,1.32357654736731,5.48863450712235,1.02720155996018,0.812317219150826,0.940096338541931,0.960867163766267,1.0078212321144,1.0214193522251,0.882000883527813
1,0.212833333333333,3.02125,3.01879835,3.020015,3.019406675,1.84664373177449,1.07998604461231,0.87104280860718,0.764910964491381,0.626732135406503,0.546385085205007,0.890927767719989,1.34311140890699,1.2368803546659,1.42968782002427,1.18263935628588,0.966373497418455,0.603058099877075,1.00700477195693,0.658097921202389,0.937321389956034,0.881005383844413,1.12002419603275,1.33339867526458,1.14010401054803,0.988358791295058,0.830355269126782,0.36892587871718,0.544948007909029,4.72923428745034,2.57296409461449,0.224915132379472,0.735184443327425,0.307691528792112,0.83497913238953,0.636268893612687,0.351001666577587,1.44379395825162,1.07816450068223,0.596569099132316,0.783000993303246,0.676416254119752,0.678939684009092,0.493402318618317,1.79684412008207,2.79306203688207,0.9107711851634,1.51443454549657,0.815938866051088,0.724315609189601,0.518289519094763,0.95210807115179,0.715311536936009,5.82582972430055,0.719960105128699,0.777906478421043,0.849951391140028,0.501511833321375,0.419101704342186,0.608484653641439,1.18200874333785,5.67529031197491,1.00203341286808,0.735772467087514,0.884344076954734,0.816714573352639,0.955947871905578,0.957421583691383,0.806041532138626
1,0.233680277777778,3.0225,3.02131176,3.02133131,3.021321535,1.77721355187484,1.05612588664775,0.85714208100876,0.746493270278654,0.598224124793981,0.5211289813323,0.844307147718689,1.26755881477131,1.14528289035589,1.34561622404756,1.1337562036565,0.923499659642341,0.570842203223128,0.971510870778918,0.637013743845703,0.899625628421856,0.858795835001634,1.11187612088137,1.28207866670413,1.11531513554199,0.92507801704734,0.783115213022644,0.354413589169389,0.520011432781788,4.93922694319254,2.36542413991621,0.20280888391114,0.699255925848516,0.300469235426934,0.807246038098647,0.622635517615691,0.351193392013926,1.40206895085318,1.01961906492987,0.57058527548095,0.735368408750655,0.632740755712151,0.662856311036426,0.443456635981281,1.52747104882179,3.02388344851936,0.872612474504648,1.46298522180828,0.760532178944987,0.665204704847186,0.472909487613213,0.896443546954909,0.666484697994738,5.79541194949461,0.709843078713855,0.758529897091378,0.782197752092993,0.450181071418741,0.384135576955928,0.575076507768645,1.12061365732284,5.72036547777716,0.991417442370954,0.698075253307771,0.855405464309757,0.75172023077178,0.924799220163078,0.925739112267995,0.747557946960778
1,0.254536388888889,3.025,3.0238297,3.02383947,3.023834585,1.75560935553472,1.04388017018154,0.843688750589203,0.730214018492504,0.566422348823494,0.493251636361472,0.814659022844551,1.20158343671829,1.08254102126657,1.27360803877403,1.11035128004858,0.897235905147189,0.562234418115529,0.937707185859132,0.61139388121267,0.897114953516531,0.871920663115863,1.1058002794247,1.23442484290134,1.10474835735819,0.8901827041329,0.770772037859889,0.359419414112031,0.494896103486177,5.22539640183808,2.30137293353768,0.208918510784052,0.670809368086372,0.28102615901701,0.759549632541249,0.606789419623813,0.356297264747505,1.35868739623338,0.984850377469336,0.550403272706331,0.701877993501059,0.599277206137113,0.652951441983565,0.405331747160278,1.75191109184396,3.3628051254533,0.86739671592023,1.42850537789321,0.72297468179926,0.631702830347777,0.439224972161772,0.861037609821294,0.641449218076929,5.70725213184463,0.694617007575715,0.740052031299314,0.748183197865821,0.422986041012035,0.365560124967751,0.553035342130165,1.0684304193489,5.70370560321164,0.984511177779429,0.684821784876496,0.832211784860582,0.707233172137819,0.90545589471385,0.911574916000386,0.705755074237584
1,0.275379166666667,3.0275,3.02507615,3.02629924,3.025687695,1.69293252891534,0.983482136876184,0.792776842439612,0.679697570700174,0.543293219960266,0.496743116517754,0.794758773573275,1.08922798071194,1.02944701860587,1.22851468956196,1.05852363825896,0.852595702241332,0.498057758078649,0.878547912507409,0.568196178007603,0.866849585795926,0.802417568551388,1.03413177669651,1.19147340141232,1.09614348332126,0.858217363498774,0.715198550019874,0.33325675277328,0.474256343050854,5.50734030032178,2.2025629712039,0.179078988822893,0.599629713018329,0.214968541684291,0.703216073036923,0.591569217452578,0.300371331547593,1.32077815532042,0.916347488426817,0.50368829250487,0.643865110345674,0.566111761756988,0.602088694477265,0.369891974611582,1.72660320803785,3.60413259078241,0.851965314325298,1.35697611129897,0.666063588915474,0.541844331099982,0.387168463563669,0.795789915787732,0.609886661994182,5.63728360652975,0.66043498260449,0.701388353302875,0.670484382061106,0.389933102972932,0.329827816394355,0.528030929317621,0.979137854822272,5.61147170124277,0.982323704254027,0.645946696663393,0.812359833733301,0.618857962976619,0.878233070851956,0.880773808752537,0.649965969328532
1,0.296230277777778,3.02875,3.02756023,3.02757668,3.027568455,1.71048732975263,0.976971320405659,0.773804386754817,0.67196771601443,0.527433946400158,0.494587613868423,0.775804617170649,1.04911739235157,1.00301912933504,1.19227326408829,1.04297624415976,0.830523757345667,0.486075832679332,0.8533874083745,0.569644288866668,0.867232441221847,0.788733878756129,1.02972289440383,1.14897806786944,1.06714825368331,0.829693790628907,0.700985711155178,0.335098429706965,0.446493611068936,5.74690393358603,2.08772799950224,0.190657389533683,0.588104216412488,0.221358638579262,0.679689750632063,0.587284140210025,0.315737949499343,1.3032413517094,0.901469072684624,0.496205907088553,0.616369147123844,0.546135165994059,0.582866494826721,0.350952652785401,1.6605203660436,3.91733149330473,0.838189970662938,1.32749202020894,0.628929763238659,0.525940435832665,0.36281996839721,0.761899588410715,0.578681823691044,5.60090393768152,0.663152986275681,0.690553475044933,0.657731339233112,0.366779544984214,0.31832257200036,0.521808083509361,0.961349251513809,5.49912705670084,0.984153486009045,0.632366490655667,0.808852268167167,0.592177443886099,0.861907700678132,0.863172031826862,0.624165421871175
1,0.317080833333333,3.03125,3.03004026,3.030056,3.03004813,1.6449821581532,0.969545800943771,0.781260699971147,0.696441305299595,0.525016423897968,0.47974197974974,0.740134942721902,1.04824482140749,0.994897482223052,1.14556140310761,1.00081335935418,0.806704399462789,0.494601868972133,0.860200692324615,0.601669299818138,0.854776324836353,0.786183195389928,1.03584028834841,1.14899270577565,1.07968152472442,0.800078734858807,0.68999506001359,0.311378628398376,0.454014831644182,5.92342134215012,2.11608754647956,0.168700954115301,0.569668511440525,0.229564670250036,0.670727652073106,0.586069879800641,0.312012557914924,1.28081427939743,0.871438239221511,0.493106650450552,0.608765105707126,0.53249934272407,0.569810743086871,0.327636274852728,1.80882763941034,4.30507405210458,0.82620315273398,1.30960526503411,0.603496645309179,0.510869221217082,0.348298306557469,0.750889692625151,0.555353327438735,5.5428422766597,0.65930271767093,0.698182545324326,0.656844261079909,0.343216365049322,0.311525953037796,0.521016904497641,0.930051246988534,5.4870887425687,0.985819434548162,0.61353122098489,0.795720440837479,0.585937748688134,0.858072623892253,0.874211887729361,0.584721328827393
1,0.337938611111111,3.03375,3.03130054,3.0325315,3.03191602,1.62806955241788,0.929314563783897,0.741024074192675,0.654189377832451,0.496397611582672,0.482075159357079,0.739670427813615,0.979362626729163,0.963963266849926,1.12404739683541,0.981999144525878,0.779416892664555,0.437640964952602,0.805372341510658,0.551617970198005,0.814335730885829,0.730149163079312,0.957376379720202,1.08404016085383,1.05239123144919,0.778088395409839,0.666988300377976,0.310110019327588,0.428940500487197,6.03049735840213,2.04511078587411,0.172369433167369,0.528862875392488,0.182841422069437,0.626542605788257,0.56970516386948,0.298461105013624,1.26368534736038,0.821967753653116,0.466479613520022,0.552775099217397,0.499881285524136,0.538609409029718,0.304810477914614,1.51839783574447,4.74407290326443,0.816645558118364,1.25580508955132,0.563907264576223,0.450091096032363,0.3133309176139,0.694827086283882,0.524420776734803,5.4204129635193,0.638546209535036,0.671352949591569,0.591983433623155,0.316444625816089,0.284270242403028,0.518860431250209,0.861782585998093,5.4239747599651,0.969714121790922,0.581851433503927,0.7672164289917,0.523262812900367,0.835821701932696,0.839142912910046,3.99664892501262
1,0.358784722222222,3.035,3.03378582,3.03380299,3.033794405,1.60338473339153,0.921083393031877,0.749189075207739,0.653467172426773,0.469664411238277,0.452042382837746,0.714529624655435,0.960269689706036,0.944811220866799,1.08119848091933,0.95687373880524,0.762763876038614,0.44633090096602,0.806888397151412,0.562953245546101,0.79488023456319,0.717965970622778,0.979481255213788,1.07371356857617,1.04738183245372,0.74727273848396,0.656571001668985,0.302553611346856,0.427439339722276,6.11679255837545,2.00041769441293,0.170623882538536,0.522171581251653,0.193382225305586,0.624917224959701,0.5591689143306,0.295076844089208,1.26006664996831,0.811252582500307,0.457850068936667,0.534590056249768,0.480109044506089,0.531774705174723,0.283143901182693,1.45321299792856,5.17250851792181,0.807553103821496,1.23928267676912,0.550747628314885,0.45054189894303,0.311106397183109,0.689656617450736,0.505692421449034,5.36630975629468,0.636006780885668,0.679091106470351,0.587081754936374,0.295884794439412,0.27872920694009,0.525152363432968,0.842303323913694,5.42396542024021,0.972185169294017,0.568598548065743,0.76354477743641,0.525311345868533,0.838511496216409,0.842609421059959,0.526086179040647
1,0.379640833333333,3.0375,3.03627419,3.03629208,3.036283135,1.60628853947406,0.909301510229035,0.727243948189937,0.645913500739083,0.462820186218234,0.472277941235572,0.713573176694036,0.94914577188642,0.954448294173904,1.08230345612316,0.973405185894573,0.771240284398467,0.451795785220102,0.781166697896536,0.553925919900083,0.805467241328912,0.706996157223589,0.966783293855798,1.03509072215578,1.04549712484369,0.755020559115063,0.675016683392213,0.303126314830881,0.440228690384053,6.1938926532663,2.02094678315133,0.176010675757768,0.51247517261157,0.18088892809104,0.587549598274724,0.558486134187992,0.294298809188387,1.26376732665973,0.799853609090868,0.451582215587804,0.535176743747624,0.47488605590979,0.539578025907945,0.284957271411188,1.61193491915066,5.46346856839963,0.807852892356665,1.22378174086478,0.531968661058025,0.451374361179102,0.29541050760377,0.677949787781215,0.493979847040179,5.33835792520897,0.622787839757447,0.674409809092816,0.594441345997631,0.293563785093016,0.284570504871995,0.533286018007592,0.838540287205335,5.47683242189019,0.976688383116822,0.568488967402129,0.764868405684619,0.528465244224248,0.828614122878212,0.836823138565841,0.499003493680418
1,0.400486666666667,3.04,3.03750587,3.03869843,3.03810215,1.5909916961749,0.888833729103869,0.745818500535198,0.648637424088988,0.453214980586232,0.440114325040682,0.666824651453025,0.925448313599329,0.921093802702315,1.03387928230372,0.920224764664637,0.732046488265214,0.424235893029918,0.775825000125972,0.545825196019035,0.774028315402771,0.695996255916812,0.949671633643527,1.01526327770893,1.01343791907187,0.700969671744657,0.62233780556334,0.283483651837754,0.396316524434016,6.21003510207061,1.87122687258171,0.167364028478734,0.495429815112413,0.184779753090911,0.588981573132255,0.539348609561804,0.300384211394593,1.26325574295185,0.784929780648647,0.436696629709389,0.502899543892641,0.45508432541693,0.505864414194241,0.256935551509356,1.51032892986524,5.5431729482848,0.787328433381158,1.18307482233656,0.50289173429885,0.413379617423317,0.281010408888126,0.642418466873021,0.473310742463282,5.34874778050837,0.602834555431327,0.661879154008215,0.559318527568946,0.269262189351519,0.259989065291258,0.528356903103283,0.780914783782302,5.5229977901287,0.925639470936286,0.543126559170509,0.745343680777754,0.486365911355104,0.823382068705903,0.811247843907932,2.40316638056622
1,0.421345833333333,3.04125,3.03996754,3.03998399,3.039975765,1.55294872055775,0.873193950635041,0.72935712646256,0.645682205896563,0.436974901300667,0.444769463343344,0.65806078828271,0.901173441018005,0.912198222754458,1.02611768705714,0.923563520572483,0.730876444416009,0.423404469068918,0.759705644541775,0.545268060923652,0.771890369581544,0.684116425747273,0.933552638019364,0.997533506296215,1.01658338990148,0.700591397528185,0.62725642535607,0.290727688021413,0.407620203206662,6.26984175602351,1.88731504859241,0.159713789512397,0.484875833066439,0.177830557087901,0.573395569235591,0.536389592107254,0.278918928800091,1.28485789981715,0.774545760547435,0.434418388475437,0.498068989210238,0.448295667577131,0.505675913520591,0.249955218683134,1.65387738170831,5.54896832492713,0.788738870467742,1.20285219443658,0.488193174217019,0.409559053613013,0.270570509253748,0.645491649532584,0.468371508548372,5.39139087546435,0.61432188667851,0.663138070652655,0.565056426329081,0.255884264979532,0.256073021434913,0.534869503832843,0.77201738826515,5.6026369027261,0.927268614997125,0.527760373861882,0.750343990931241,0.495011707039786,0.822922410493984,0.810187889573456,0.460963082510723
1,0.442206666666667,3.04375,3.04248381,3.0424943,3.042489055,1.57100822694886,0.883269691835045,0.721820387507879,0.656317408053767,0.439639084688513,0.456750419153388,0.660601543385603,0.909977425927098,0.921277280758768,1.00640711981552,0.929535167193437,0.731314007691939,0.438762030819317,0.745630806076842,0.551195524559529,0.783911391714567,0.680528886591329,0.940038861145202,0.973168970732426,1.00196341782018,0.688533007846164,0.650564004079016,0.290809755353154,0.399649239251454,6.34863276816681,2.12593946761151,0.164500690980916,0.474251589680825,0.18686947864661,0.575049293264706,0.536895127353648,0.282617468006754,1.31893868339199,0.765796422327963,0.436030047864633,0.503858219397499,0.446427924113805,0.51525368435298,0.243574009182423,1.5452267311794,5.54145037874839,0.785203519674658,1.17877106905196,0.487825428803199,0.42553212953614,0.266558073748218,0.645901606282125,0.471061150171567,5.42901168247826,0.631105113607071,0.666318446791154,0.580159322893287,0.255775243799383,0.280926810610962,0.573847817776037,0.751992917002969,5.68545971909767,0.925208754168926,0.528579841772776,0.752569987425205,0.514033127758456,0.854060492007083,0.821473516995778,0.453589797033634
1,0.463060833333333,3.04625,3.04373884,3.04500699,3.044372915,1.53603787648234,0.887187363707102,0.726917807816439,0.641578812437376,0.416634727920365,0.435927660065053,0.637317266440912,0.873154521417854,0.883681221771882,0.981849045910354,0.905474430194257,0.718154724071426,0.415726162981996,0.736319630519289,0.538836186589619,0.768861981570409,0.676231023894421,0.915258397207216,0.956538415965598,0.996543306197358,0.668547968257041,0.625331643136058,0.28742695599551,0.375311932955834,6.35767976948524,1.85502489436039,0.161132168313257,0.460622303957558,0.175796223784626,0.55767029290566,0.507714461829967,0.293316569621552,1.35554454566949,0.741211227793197,0.417172605531719,0.4832834147991,0.425318835243904,0.495867025959755,0.226856873078796,1.64141875174155,5.56500405462005,0.764095303371627,1.13798758657146,0.462514358562264,0.389627636679568,0.25513425523698,0.61437055237241,0.456454799337058,5.48089157042798,0.622324448459403,0.666195440933977,0.552589901387813,0.235460901445219,0.263211225778944,0.576304213188268,0.695338599410701,5.75172414523197,0.913375336123641,0.50609958409931,0.743382438386318,0.483241725614154,0.851835166687027,2.81162084912408,1.56997910192311
